County,geographic_unit_full_name,IPC,Month,in_Phase3+
Meru Central,"Abothuguchi Central, Meru Central, Eastern, Kenya",1.0,2012-10,0
Meru Central,"Abothuguchi Central, Meru Central, Eastern, Kenya",1.0,2013-01,0
Meru Central,"Abothuguchi Central, Meru Central, Eastern, Kenya",1.0,2013-04,0
Meru Central,"Abothuguchi Central, Meru Central, Eastern, Kenya",1.0,2013-07,0
Meru Central,"Abothuguchi Central, Meru Central, Eastern, Kenya",1.0,2013-10,0
Meru Central,"Abothuguchi Central, Meru Central, Eastern, Kenya",1.0,2014-01,0
Meru Central,"Abothuguchi Central, Meru Central, Eastern, Kenya",1.0,2014-04,0
Meru Central,"Abothuguchi Central, Meru Central, Eastern, Kenya",1.0,2014-07,0
Meru Central,"Abothuguchi Central, Meru Central, Eastern, Kenya",1.0,2014-10,0
Meru Central,"Abothuguchi Central, Meru Central, Eastern, Kenya",1.0,2015-01,0
Meru Central,"Abothuguchi Central, Meru Central, Eastern, Kenya",1.0,2015-04,0
Meru Central,"Abothuguchi Central, Meru Central, Eastern, Kenya",1.0,2015-07,0
Meru Central,"Abothuguchi Central, Meru Central, Eastern, Kenya",1.0,2015-10,0
Meru Central,"Abothuguchi Central, Meru Central, Eastern, Kenya",1.0,2016-02,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2011-07,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2011-10,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2012-01,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2012-04,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2012-07,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2012-10,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2013-01,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2013-04,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2013-07,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2013-10,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2014-01,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2014-04,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2014-07,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2014-10,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2015-01,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2015-04,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2015-07,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2015-10,0
Meru Central,"Abothuguchi East, Meru Central, Eastern, Kenya",1.0,2016-02,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2011-07,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2011-10,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2012-01,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2012-04,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2012-07,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2012-10,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2013-01,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2013-04,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2013-07,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2013-10,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2014-01,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2014-04,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2014-07,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2014-10,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2015-01,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2015-04,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2015-07,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2015-10,0
Meru Central,"Abothuguchi West, Meru Central, Eastern, Kenya",1.0,2016-02,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2011-07,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2011-10,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2012-01,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2012-04,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2012-07,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2012-10,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2013-01,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2013-04,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2013-07,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2013-10,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2014-01,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2014-04,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2014-07,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2014-10,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2015-01,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2015-04,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2015-07,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2015-10,0
Uasin Gishu,"Ainabkoi, Uasin Gishu, Rift Valley, Kenya",1.0,2016-02,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2011-07,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2011-10,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2012-01,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2012-04,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2012-07,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2012-10,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2013-01,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2013-04,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2013-07,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2013-10,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2014-01,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2014-04,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2014-07,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2014-10,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2015-01,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2015-04,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2015-07,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2015-10,0
Kericho,"Ainamoi, Kericho, Rift Valley, Kenya",1.0,2016-02,0
Meru North,"Akithi, Meru North, Eastern, Kenya",2.0,2011-07,0
Meru North,"Akithi, Meru North, Eastern, Kenya",2.0,2011-10,0
Meru North,"Akithi, Meru North, Eastern, Kenya",1.0,2012-01,0
Meru North,"Akithi, Meru North, Eastern, Kenya",1.0,2012-04,0
Meru North,"Akithi, Meru North, Eastern, Kenya",1.0,2012-07,0
Meru North,"Akithi, Meru North, Eastern, Kenya",1.0,2012-10,0
Meru North,"Akithi, Meru North, Eastern, Kenya",1.0,2013-01,0
Meru North,"Akithi, Meru North, Eastern, Kenya",1.0,2013-04,0
Meru North,"Akithi, Meru North, Eastern, Kenya",2.0,2013-07,0
Meru North,"Akithi, Meru North, Eastern, Kenya",2.0,2013-10,0
Meru North,"Akithi, Meru North, Eastern, Kenya",2.0,2014-01,0
Meru North,"Akithi, Meru North, Eastern, Kenya",2.0,2014-04,0
Meru North,"Akithi, Meru North, Eastern, Kenya",2.0,2014-07,0
Meru North,"Akithi, Meru North, Eastern, Kenya",1.0,2014-10,0
Meru North,"Akithi, Meru North, Eastern, Kenya",1.0,2015-01,0
Meru North,"Akithi, Meru North, Eastern, Kenya",1.0,2015-04,0
Meru North,"Akithi, Meru North, Eastern, Kenya",1.0,2015-07,0
Meru North,"Akithi, Meru North, Eastern, Kenya",1.0,2015-10,0
Meru North,"Akithi, Meru North, Eastern, Kenya",1.0,2016-02,0
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",2.0,2011-07,0
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",3.0,2011-10,1
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",2.0,2012-01,0
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",2.0,2012-04,0
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",2.0,2012-07,0
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",2.0,2012-10,0
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",2.0,2013-01,0
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",2.0,2013-04,0
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",2.0,2013-07,0
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",2.0,2013-10,0
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",2.0,2014-01,0
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",2.0,2014-04,0
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",2.0,2014-07,0
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",2.0,2014-10,0
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",2.0,2015-01,0
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",2.0,2015-04,0
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",2.0,2015-07,0
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",2.0,2015-10,0
West Pokot,"Alale, West Pokot, Rift Valley, Kenya",2.0,2016-02,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2011-07,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2011-10,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2012-01,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2012-04,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2012-07,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2012-10,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2013-01,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2013-04,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2013-07,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2013-10,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2014-01,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2014-04,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2014-07,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2014-10,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2015-01,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2015-04,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2015-07,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2015-10,0
Nandi,"Aldai, Nandi, Rift Valley, Kenya",1.0,2016-02,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2011-07,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2011-10,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2012-01,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2012-04,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2012-07,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2012-10,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2013-01,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2013-04,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2013-07,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2013-10,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2014-01,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2014-04,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2014-07,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2014-10,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2015-01,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2015-04,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2015-07,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2015-10,0
Teso,"Amagoro, Teso, Western, Kenya",1.0,2016-02,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2011-07,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2011-10,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2012-01,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2012-04,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2012-07,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2012-10,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2013-01,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2013-04,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2013-07,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2013-10,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2014-01,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2014-04,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2014-07,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2014-10,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2015-01,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2015-04,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2015-07,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2015-10,0
Teso,"Amukura, Teso, Western, Kenya",1.0,2016-02,0
Lamu,"Amu, Lamu, Coast, Kenya",1.0,2011-07,0
Lamu,"Amu, Lamu, Coast, Kenya",2.0,2011-10,0
Lamu,"Amu, Lamu, Coast, Kenya",2.0,2012-01,0
Lamu,"Amu, Lamu, Coast, Kenya",2.0,2012-04,0
Lamu,"Amu, Lamu, Coast, Kenya",2.0,2012-07,0
Lamu,"Amu, Lamu, Coast, Kenya",2.0,2012-10,0
Lamu,"Amu, Lamu, Coast, Kenya",2.0,2013-01,0
Lamu,"Amu, Lamu, Coast, Kenya",2.0,2013-04,0
Lamu,"Amu, Lamu, Coast, Kenya",2.0,2013-07,0
Lamu,"Amu, Lamu, Coast, Kenya",2.0,2013-10,0
Lamu,"Amu, Lamu, Coast, Kenya",2.0,2014-01,0
Lamu,"Amu, Lamu, Coast, Kenya",2.0,2014-04,0
Lamu,"Amu, Lamu, Coast, Kenya",1.0,2014-07,0
Lamu,"Amu, Lamu, Coast, Kenya",1.0,2014-10,0
Lamu,"Amu, Lamu, Coast, Kenya",1.0,2015-01,0
Lamu,"Amu, Lamu, Coast, Kenya",1.0,2015-04,0
Lamu,"Amu, Lamu, Coast, Kenya",1.0,2015-07,0
Lamu,"Amu, Lamu, Coast, Kenya",1.0,2015-10,0
Lamu,"Amu, Lamu, Coast, Kenya",1.0,2016-02,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2011-07,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2011-10,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2012-01,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2012-04,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2012-07,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2012-10,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2013-01,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2013-04,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2013-07,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2013-10,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2014-01,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2014-04,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2014-07,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2014-10,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2015-01,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2015-04,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2015-07,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2015-10,0
Teso,"Angurai, Teso, Western, Kenya",1.0,2016-02,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",2.0,2011-07,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",2.0,2011-10,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",2.0,2012-01,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",2.0,2012-04,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",2.0,2012-07,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",2.0,2012-10,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",2.0,2013-01,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",2.0,2013-04,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",2.0,2013-07,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",2.0,2013-10,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",2.0,2014-01,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",2.0,2014-04,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",1.0,2014-07,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",1.0,2014-10,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",1.0,2015-01,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",1.0,2015-04,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",1.0,2015-07,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",1.0,2015-10,0
Kilifi,"Arabuko Sokoke, Kilifi, Coast, Kenya",1.0,2016-02,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2011-07,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2011-10,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2012-01,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2012-04,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2012-07,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2012-10,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2013-01,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2013-04,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2013-07,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2013-10,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2014-01,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2014-04,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2014-07,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2014-10,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2015-01,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2015-04,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2015-07,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2015-10,0
Homa Bay,"Asego, Homa Bay, Nyanza, Kenya",1.0,2016-02,0
Mandera,"Ashabito, Mandera, North Eastern, Kenya",4.0,2011-07,1
Mandera,"Ashabito, Mandera, North Eastern, Kenya",4.0,2011-10,1
Mandera,"Ashabito, Mandera, North Eastern, Kenya",3.0,2012-01,1
Mandera,"Ashabito, Mandera, North Eastern, Kenya",2.0,2012-04,0
Mandera,"Ashabito, Mandera, North Eastern, Kenya",2.0,2012-07,0
Mandera,"Ashabito, Mandera, North Eastern, Kenya",2.0,2012-10,0
Mandera,"Ashabito, Mandera, North Eastern, Kenya",2.0,2013-01,0
Mandera,"Ashabito, Mandera, North Eastern, Kenya",2.0,2013-04,0
Mandera,"Ashabito, Mandera, North Eastern, Kenya",2.0,2013-07,0
Mandera,"Ashabito, Mandera, North Eastern, Kenya",2.0,2013-10,0
Mandera,"Ashabito, Mandera, North Eastern, Kenya",2.0,2014-01,0
Mandera,"Ashabito, Mandera, North Eastern, Kenya",2.0,2014-04,0
Mandera,"Ashabito, Mandera, North Eastern, Kenya",2.0,2014-07,0
Mandera,"Ashabito, Mandera, North Eastern, Kenya",2.0,2014-10,0
Mandera,"Ashabito, Mandera, North Eastern, Kenya",2.0,2015-01,0
Mandera,"Ashabito, Mandera, North Eastern, Kenya",2.0,2015-04,0
Mandera,"Ashabito, Mandera, North Eastern, Kenya",2.0,2015-07,0
Mandera,"Ashabito, Mandera, North Eastern, Kenya",2.0,2015-10,0
Mandera,"Ashabito, Mandera, North Eastern, Kenya",2.0,2016-02,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2011-07,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2011-10,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2012-01,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2012-04,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2012-07,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2012-10,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2013-01,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2013-04,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2013-07,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2013-10,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2014-01,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2014-04,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2014-07,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2014-10,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2015-01,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2015-04,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2015-07,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2015-10,0
Migori,"Awendo, Migori, Nyanza, Kenya",1.0,2016-02,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",1.0,2011-07,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",1.0,2011-10,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",1.0,2012-01,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",1.0,2012-04,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",1.0,2012-07,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",1.0,2012-10,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",1.0,2013-01,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",1.0,2013-04,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",2.0,2013-07,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",2.0,2013-10,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",2.0,2014-01,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",2.0,2014-04,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",1.0,2014-07,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",1.0,2014-10,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",1.0,2015-01,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",1.0,2015-04,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",1.0,2015-07,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",1.0,2015-10,0
Kilifi,"Bahari, Kilifi, Coast, Kenya",1.0,2016-02,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2011-07,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2011-10,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2012-01,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2012-04,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2012-07,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2012-10,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2013-01,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2013-04,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2013-07,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2013-10,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2014-01,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2014-04,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2014-07,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2014-10,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2015-01,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2015-04,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2015-07,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2015-10,0
Nakuru,"Bahati, Nakuru, Rift Valley, Kenya",1.0,2016-02,0
Garissa,"Balambala, Garissa, North Eastern, Kenya",4.0,2011-07,1
Garissa,"Balambala, Garissa, North Eastern, Kenya",4.0,2011-10,1
Garissa,"Balambala, Garissa, North Eastern, Kenya",3.0,2012-01,1
Garissa,"Balambala, Garissa, North Eastern, Kenya",2.0,2012-04,0
Garissa,"Balambala, Garissa, North Eastern, Kenya",2.0,2012-07,0
Garissa,"Balambala, Garissa, North Eastern, Kenya",3.0,2012-10,1
Garissa,"Balambala, Garissa, North Eastern, Kenya",2.0,2013-01,0
Garissa,"Balambala, Garissa, North Eastern, Kenya",2.0,2013-04,0
Garissa,"Balambala, Garissa, North Eastern, Kenya",2.0,2013-07,0
Garissa,"Balambala, Garissa, North Eastern, Kenya",2.0,2013-10,0
Garissa,"Balambala, Garissa, North Eastern, Kenya",2.0,2014-01,0
Garissa,"Balambala, Garissa, North Eastern, Kenya",2.0,2014-04,0
Garissa,"Balambala, Garissa, North Eastern, Kenya",2.0,2014-07,0
Garissa,"Balambala, Garissa, North Eastern, Kenya",2.0,2014-10,0
Garissa,"Balambala, Garissa, North Eastern, Kenya",3.0,2015-01,1
Garissa,"Balambala, Garissa, North Eastern, Kenya",2.0,2015-04,0
Garissa,"Balambala, Garissa, North Eastern, Kenya",2.0,2015-07,0
